,StateCode,ImportDate,NetworkId,NetworkName,NetworkURL,MarketCoverage
1140,FL,2014-08-28 04:23:13,FLN003,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_FL&planType=DUAL&custNum=0383201&networkID=2,
1141,FL,2014-08-28 04:23:13,FLN004,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_FL&planType=DUAL&custNum=0383201&networkID=2,
1142,FL,2014-11-14 05:23:27,FLN001,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,
1143,GA,2014-09-03 04:28:59,GAN001,"DenteMax, LLC","www,dentemax.com",
1144,GA,2014-08-06 08:27:55,GAN001,Connection Dental,www.PPOUSA.com,
1145,GA,2014-11-12 05:24:58,GAN001,Network Savings 1,assuranthealth.com/networksavings1,
1146,GA,2014-11-12 05:24:58,GAN002,Network Savings 3,assuranthealth.com/networksavings3,
1147,GA,2014-11-12 05:24:58,GAN003,Network Savings 4,assuranthealth.com/networksavings4,
1148,GA,2015-01-16 17:32:32,GAN001,DenteMax,www.truassure.com/dentist-search,
1149,GA,2014-11-14 05:23:27,GAN001,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,
1150,GA,2014-08-08 08:53:29,GAN001,DenteMax Plus,http://www.alwayscarebenefits.com/comm/providers/GADentalProviderDirectory.pdf,
1151,GA,2015-01-16 17:32:32,GAN002,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,
1152,GA,2014-12-11 04:09:12,GAN001,GA EIX,http://xga.welcometouhc.com/find-a-doctor,
1153,GA,2015-02-19 06:21:02,GAN001,Peach State Health Plan,http://ambetter.pshpgeorgia.com/,
1154,GA,2014-09-06 03:39:47,GAN001,OA HMO_Atlanta Georgia,http://ga.coventryproviders.com,
1155,GA,2014-09-06 03:39:47,GAN002,OA HMO_Savannah Georgia,http://ga.coventryproviders.com,
1156,GA,2014-09-06 03:39:47,GAN003,OA HMO_Hall Georgia,http://ga.coventryproviders.com,
1157,GA,2014-09-06 03:39:47,GAN004,OA HMO_Columbus Georgia,http://ga.coventryproviders.com,
1158,GA,2014-09-06 03:39:47,GAN005,OA HMO_Valdosta Georgia,http://ga.coventryproviders.com,
1159,GA,2014-09-06 03:39:47,GAN006,OA HMO_Albany Georgia,http://ga.coventryproviders.com,
1160,GA,2014-09-06 03:39:47,GAN007,OA HMO_South Georgia,http://ga.coventryproviders.com,
1161,GA,2014-09-06 03:39:47,GAN008,OA HMO_Macon Georgia,http://ga.coventryproviders.com,
1162,GA,2014-09-06 03:39:47,GAN009,OA POS_Georgia_Off Exchange,http://ga.coventryproviders.com,
1163,GA,2014-09-05 03:32:16,GAN001,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,
1164,GA,2015-01-16 17:32:32,GAN001,Pathway X,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JRA,
1165,GA,2015-01-16 17:32:32,GAN002,Pathway X with Dental,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JRA,
1166,GA,2015-01-16 17:32:32,GAN003,Pathway X Enhanced,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JRB,
1167,GA,2015-01-16 17:32:32,GAN004,Pathway X Enhanced with Dental,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JRB,
1168,GA,2015-01-16 17:32:32,GAN005,Pathway,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?brand=bcbsga,
1169,GA,2015-01-16 17:32:32,GAN006,Pathway with Dental,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?brand=bcbsga,
1170,GA,2015-01-16 17:32:32,GAN007,Pathway Enhanced,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?brand=bcbsga,
1171,GA,2015-01-16 17:32:32,GAN008,Blue Choice HMO,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?brand=bcbsga,
1172,GA,2015-01-16 17:32:32,GAN009,Blue Open Access POS,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?brand=bcbsga,
1173,GA,2015-01-16 17:32:32,GAN010,Blue Choice PPO,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?brand=bcbsga,
1174,GA,2015-01-16 17:32:32,GAN001,Georgia LocalPlus Network,http://www.cigna.com/ifp-providers,
1175,GA,2015-01-16 17:32:32,GAN002,Georgia Dental Network,http://www.cigna.com/ifp-providers,
1176,GA,2014-09-04 03:25:43,GAN001,Lincoln Dental Connect,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,
1177,GA,2014-09-05 03:32:16,GAN001,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/,
1178,GA,2014-08-28 04:23:13,GAN001,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_GA&planType=DPPO&networkID=2,
1179,GA,2014-08-28 04:23:13,GAN002,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_GA&planType=DPPO&networkID=2,
1180,GA,2014-08-28 04:23:13,GAN003,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_GA&planType=DPPO&networkID=2,
1181,GA,2014-08-28 04:23:13,GAN004,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_GA&planType=DPPO&networkID=2,
1182,GA,2014-11-09 04:38:15,GAN001,Dental Prime,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=BCBSGA&netcode=DVP,
1183,GA,2014-08-27 03:27:11,GAN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,
1184,GA,2014-08-05 13:28:44,GAN001,Ameritas PPO Dental Network,www.reliancestandard.com,
1185,GA,2014-09-05 03:32:16,GAN001,DSM USA Insurance Company,www.dentaquest.com,
1186,GA,2014-08-03 08:59:32,GAN001,Ameritas PPO Dental Network,www.ameritasgroup.com,
1187,GA,2014-11-12 05:24:58,GAN001,Renaissance Dental,http://www.renaissancedental.com/Find-a-Dentist,
1188,GA,2014-11-12 05:24:58,GAN002,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,
1189,GA,2014-08-29 03:26:18,GAN001,Ameritas PPO Dental Network,www.standard.com,
1190,GA,2014-08-08 08:53:29,GAN001,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,
1191,GA,2014-09-03 04:28:59,GAN001,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,
1192,GA,2014-09-03 04:28:59,GAN002,DenteMax,http://www.bestlife.com/exchange/provider.html,
1193,GA,2015-02-18 06:26:47,GAN001,Alliant Health Plans,AHPAssist.com,
1194,GA,2014-11-14 05:23:27,GAN001,Delta Dental PPO,http://www.deltadentalins.com/find-a-dentist/,
1195,LA,2014-12-06 05:18:25,LAN005,HMO Louisiana HMOPOS Vision Dental,http://www.bcbsla.com/hmopos-medical-vision-dental,
1196,LA,2014-12-06 05:18:25,LAN006,Blue Connect Vision Dental,http://www.bcbsla.com/blueconnect-medical-vision-dental,
1197,LA,2014-12-06 05:18:25,LAN007,Community Blue Vision Dental,http://www.bcbsla.com/communityblue-medical-vision-dental,
1198,LA,2014-09-05 03:32:16,LAN001,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,
1199,LA,2014-08-08 08:53:29,LAN001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,
1200,LA,2014-08-08 08:53:29,LAN002,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,
1201,LA,2014-09-06 03:39:47,LAN001,Careington Maximum Care Network,www.careington.com/co/maxcare,
1202,LA,2014-12-11 04:09:12,LAN006,Compass,http://xla.welcometouhc.com/find-a-doctor,
1203,LA,2014-11-14 05:23:27,LAN001,Dentegra Dental PPO, http://www.dentegra.com/find-a-dentist,
1204,LA,2015-01-16 17:32:32,LAN001,New Orleans HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=802,
1205,LA,2015-01-16 17:32:32,LAN002,Humana/ChoiceCare Network PPO,https://www.humana.com/finder/search?customerId=1059&pfpkey=124,
1206,LA,2015-01-16 17:32:32,LAN003,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,
1207,LA,2014-08-08 08:53:29,LAN001,Connection Dental,www.PPOUSA.com,
1208,LA,2014-08-03 08:59:32,LAN001,Ameritas PPO Dental Network,www.standard.com,
1209,LA,2014-08-03 08:59:32,LAN001,Ameritas PPO Dental Network,www.ameritasgroup.com,
1210,LA,2014-11-14 05:23:27,LAN001,Statewide Network,http://www.mylahc.org/members,
1211,LA,2015-04-22 11:06:15,LAN001,Vantage Tier 1 Network,https://www.vantagehealthplan.com/Provider/ProviderContent,
1212,LA,2015-04-22 11:06:15,LAN002,Verity HealthNet Network,https://www.vantagehealthplan.com/Provider/ProviderContent,
1213,LA,2014-09-05 03:32:16,LAN001,United of Omaha Network,www.mutualofomaha.com/dental,
1214,LA,2014-08-05 13:28:44,LAN001,"DenteMax, LLC",www.dentemax.com,
1215,KS,2015-01-21 12:15:34,KSN003,BlueSelect EAN,http://www.bluekc.com/qhp/2015/ean.html,Individual
1216,KS,2015-01-21 12:15:34,KSN004,BlueSelect Walmart,http://www.bluekc.com/qhp/2015/wonly.html,Individual
1217,KS,2014-09-07 12:14:41,KSN001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,Individual
1218,KS,2014-09-07 12:14:41,KSN001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,SHOP (Small Group)
1219,KS,2014-09-07 12:14:41,KSN002,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,Individual
1220,ME,2014-09-09 16:12:42,MEN001,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,SHOP (Small Group)
1221,ME,2014-11-14 14:52:18,MEN001,Dentegra Dental PPO, http://www.dentegra.com/find-a-dentist,SHOP (Small Group)
1222,ME,2014-11-14 14:52:18,MEN001,Dentegra Dental PPO, http://www.dentegra.com/find-a-dentist,Individual
1223,ME,2014-09-09 16:12:42,MEN001,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?,SHOP (Small Group)
1224,ME,2014-11-13 16:11:17,MEN001,MCHO Network,https://www.maineoptions.org/Search-provider,Individual
1225,ME,2014-11-13 16:11:17,MEN001,MCHO Network,https://www.maineoptions.org/Search-provider,SHOP (Small Group)
1226,ME,2014-09-09 16:12:42,MEN001,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,SHOP (Small Group)
1227,ME,2014-09-09 16:12:42,MEN001,Ameritas PPO Dental Network,www.standard.com,SHOP (Small Group)
1228,ME,2015-04-30 14:45:44,MEN001,Pathway X Enhanced,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBI,Individual
1229,ME,2015-04-30 14:45:44,MEN003,Pathway X,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBG,Individual
1230,ME,2015-04-30 14:45:44,MEN007,Blue Choice PPO,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBL,SHOP (Small Group)
1231,ME,2015-04-30 14:45:44,MEN009,HMO Maine with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBB,SHOP (Small Group)
1232,ME,2015-04-30 14:45:44,MEN010,Dental Complete,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVC,Individual
1233,ME,2015-04-30 14:45:44,MEN010,Dental Complete,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVC,SHOP (Small Group)
1234,ME,2014-10-06 10:59:03,MEN001,Delta Dental PPO,http://www.nedelta.com/localdentistsearch,SHOP (Small Group)
1235,ME,2014-10-06 10:59:03,MEN001,Delta Dental PPO,http://www.nedelta.com/localdentistsearch,Individual
1236,ME,2014-09-08 09:42:37,MEN001,Connection Dental,www.PPOUSA.com,SHOP (Small Group)
1237,ME,2014-09-09 16:12:42,MEN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,SHOP (Small Group)
1238,LA,2014-08-05 13:28:44,LAN001,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?,
1239,LA,2014-08-05 13:28:44,LAN002,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?,
1240,LA,2014-08-05 13:28:44,LAN003,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?,
1241,LA,2014-08-05 13:28:44,LAN004,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?,
1242,LA,2014-09-03 04:28:59,LAN001,DenteMax,http://www.bestlife.com/exchange/provider.html,
1243,LA,2014-09-03 04:28:59,LAN002,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,
1244,LA,2014-09-04 03:25:43,LAN001,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,
1245,LA,2014-08-27 03:27:11,LAN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,
1246,LA,2014-12-06 05:18:25,LAN001,Preferred Care PPO Vision Dental,http://www.bcbsla.com/FindCare/Pages/ppo-medical-vision-dental.aspx,
1247,LA,2014-12-06 05:18:25,LAN002,United Concordia Dental,http://www.bcbsla.com/uc-dental,
1248,MO,2014-12-11 04:09:12,MON006,Compass,http://xmo.welcometouhc.com/find-a-doctor,
1249,MO,2014-08-07 10:00:19,MON001,Connection Dental,www.PPOUSA.com,
1250,MO,2014-10-02 12:25:15,MON001,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,
1251,MO,2014-10-02 12:25:15,MON002,DenteMax,http://www.bestlife.com/exchange/provider.html,
1252,MO,2015-01-16 17:32:32,MON001,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,
1253,MO,2015-01-16 17:32:32,MON002,Kansis City PPOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=929,
1254,MO,2015-01-16 17:32:32,MON003,S.W. Missouri PPOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=927,
1255,MO,2015-07-22 09:15:52,MON001,Pathway X,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YCH,
1256,MO,2015-07-22 09:15:52,MON002,Pathway X with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YCH,
1257,MO,2015-07-22 09:15:52,MON003,Pathway,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,
1258,MO,2015-07-22 09:15:52,MON004,Pathway with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,
1259,MO,2015-07-22 09:15:52,MON005,Blue Preferred,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JWU,
1260,MO,2015-07-22 09:15:52,MON006,Blue Preferred with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JWU,
1261,MO,2015-07-22 09:15:52,MON007,Blue Access Choice,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,
1262,MO,2015-07-22 09:15:52,MON008,Blue Access,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,
1263,MO,2015-07-22 09:15:52,MON009,Dental Prime,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVP,
1264,MO,2014-09-05 03:32:16,MON001,Advantica Dental Benefits Inc.,www.advanticabenefits.com,
1265,MO,2015-01-17 03:15:53,MON001,Preferred Care Blue National Plus,http://www.bluekc.com/qhp/2015/nationalplus.html,
1266,MO,2015-01-17 03:15:53,MON002,BlueSelect National Plus with EAN,http://www.bluekc.com/qhp/2015/eannationalplus.html,
1267,MO,2015-01-17 03:15:53,MON003,BlueSelect EAN,http://www.bluekc.com/qhp/2015/ean.html,
1268,MO,2015-01-17 03:15:53,MON004,BlueSelect National Plus with WalMart,http://www.bluekc.com/qhp/2015/wnationalplus.html,
1269,MO,2015-01-17 03:15:53,MON005,BlueSelect with Walmart,http://www.bluekc.com/qhp/2015/wonly.html,
1270,MO,2014-08-08 08:53:29,MON001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,
1271,MO,2014-08-08 08:53:29,MON002,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,
1272,MO,2014-08-28 04:23:13,MON001,First Commonwealth,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,
1273,MO,2014-08-28 04:23:13,MON001,Delta Dental Premier,https://www.deltadentalmo.com/Subscribers/Provider_search?PlanType=Premier,
1274,MO,2014-08-28 04:23:13,MON002,Delta Dental PPO,https://www.deltadentalmo.com/Subscribers/Provider_search?PlanType=PPO,
1275,MO,2014-10-03 13:54:42,MON001,PPO_Missouri,http://mokc.coventryproviders.com,
1276,MO,2014-10-03 13:54:42,MON002,PPO_Missouri_Kansas City_Tiered,http://mokc.coventryproviders.com,
1277,MO,2014-10-03 13:54:42,MON003,PPO_Missouri_Off Exchange,http://mokc.coventryproviders.com,
1278,MO,2014-10-05 17:13:14,MON001,CoventryOne Silver/Bronze ON Exchange PPO,http://moslcovoneppo.coventryproviders.com,
1279,MO,2014-10-05 17:13:14,MON002,CoventryOne Carelink from Coventry_On/Off Exchange,http://moslcovonecarelink.coventryproviders.com,
1280,MO,2014-10-05 17:13:14,MON003,FocusedCare HPN Network_On/Off Exchange,http://moslfocusedcarehpn.coventryproviders.com,
1281,MO,2014-10-05 17:13:14,MON004,CoventryOne Gold ON Exchange PPO,http://moslcovoneppo.coventryproviders.com,
1282,MO,2014-10-05 17:13:14,MON005,CoventryOne PPO OFF Exchange,http://moslcovoneppo.coventryproviders.com,
1283,MO,2014-08-03 08:59:32,MON001,Ameritas PPO Dental Network,www.ameritasgroup.com,
1284,MO,2014-08-27 03:27:11,MON001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,
1285,MO,2014-09-06 03:39:47,MON001,Careington Maximum Care Network,www.careington.com/co/maxcare,
1286,MO,2014-09-05 03:32:16,MON001,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,
1287,MO,2014-09-04 03:25:43,MON001,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,
1288,MO,2014-11-14 05:23:27,MON001,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,
1289,MO,2014-08-28 04:23:13,MON003,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MO&planType=DPPO&networkID=2,
1290,MO,2014-08-28 04:23:13,MON004,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MO&planType=DPPO&networkID=2,
1291,MO,2014-08-05 13:28:44,MON001,"DenteMax, LLC",www.dentemax.com,
1292,MO,2015-01-16 17:32:32,MON001,Missouri LocalPlus Network,http://www.cigna.com/ifp-providers,
1293,MO,2015-01-16 17:32:32,MON002,Missouri Dental Network,http://www.cigna.com/ifp-providers,
1294,MO,2014-08-08 08:53:29,MON001,DenteMax Plus,http://www.alwayscarebenefits.com/comm/providers/MODentalProviderDirectory.pdf,
1295,MO,2015-01-16 17:32:32,MON001,DenteMax,www.truassure.com/dentist-search,
1296,MO,2014-08-03 08:59:32,MON001,Ameritas PPO Dental Network,www.standard.com,
1297,MO,2014-08-08 08:53:29,MON001,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,
1298,MO,2014-08-05 13:28:44,MON001,Ameritas PPO Dental Network,www.reliancestandard.com,
1299,MS,2014-09-03 04:28:59,MSN001,DenteMax,http://www.bestlife.com/exchange/provider.html,
1300,MS,2014-09-03 04:28:59,MSN002,CONNECTIONDental,http://www.bestlife.com/exchange/provider.html,
1301,MS,2014-08-08 08:53:29,MSN001,ACB,http://www.alwayscarebenefits.com/comm/providers/MSDentalProviderDirectory.pdf,
1302,MS,2015-01-16 17:32:32,MSN001,Jackson PPOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=807,
1303,MS,2015-01-16 17:32:32,MSN002,Memphis PPOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=810,
1304,MS,2015-01-16 17:32:32,MSN003,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,
1305,MS,2015-01-16 17:32:32,MSN005,Mississippi PPOx,https://qa-www.humana.com/finder/search?customerId=1059&pfpkey=932,
1306,MS,2015-01-16 17:32:32,MSN004,Humana ChoiceCare Network PPO,https://www.humana.com/finder/search?customerId=1059&pfpkey=124,
